Time,Counter,Text
5,1,реальность иллюзия вселенная голограмма скупают золото
5,1,реальные
5,2,реальный
5,1,ребенка
5,1,ребенок
5,1,ребята
5,1,ребятки
5,7,ревенко
5,2,резинка
5,2,рейс
5,2,рейс из майами
5,1,рейс из смородины
5,1,рейха
5,1,ремонт
5,1,решила
5,1,решка
5,1,ржд
5,1,рим
5,2,рисовали
5,1,рисовали кошка
5,1,рисовали кошку
5,1,рисовали кошку и рыба
5,1,рисовали кошку и рыбу
5,1,рисовать
5,1,рита
5,1,рита росс
5,1,рита рощина и мария ковригина
5,2,ритмический
5,3,рифмы продолжаем
5,1,робб
5,4,робби
5,3,робби уильямс
5,1,робби уильямс любовь
5,6,робот
5,1,робот робот
5,2,робот робот я тебя люблю
5,1,робот я тебя
5,2,родилась
5,1,родилась елочка
5,2,родилась елочка в лесу она росла
5,1,родина и
5,1,родник
5,3,рождения
5,1,роза
5,1,розен
5,1,розен ave maria
5,1,розы
5,2,рома
5,2,росбанк
5,1,росреестр
5,2,россия
5,1,рпк junior на паз
5,3,рука
5,1,руки в кармашке
5,1,руси
5,4,русский
5,3,русский понимаешь
5,1,руставели
5,2,рустам
5,1,рыбы прочел я зовы
5,2,рыбы прочел я зовы новых
5,1,рюмка
5,1,рюмка водки
5,1,рюмка водки на
5,1,рябуха
5,1,с города
5,3,с днем
5,7,с днем рождения
5,1,с онр
5,6,с***
5,1,с*** б**
5,2,с*** б****
5,1,с****
5,1,с**** крашена
5,1,с***** с*****
5,1,с***** с***** порно
5,2,с***** с***** порно канал
5,2,сабантуй
5,1,сак май дик
5,1,салам
5,2,салон
5,5,салон чики
5,2,салют
5,1,сам
5,1,сам за себя
5,2,сама
5,2,самара
5,6,самая
5,1,самая красивая
5,2,самая лучшая
5,1,самое
5,1,самое лучшее
5,1,самолет
5,1,самые
5,1,самые опасные звери
5,1,самые опасные звери на планете
5,2,самый
5,3,самый лучший
5,1,самый опасный
5,1,самый опасный зверь
5,1,санитары
5,4,санитары леса
5,3,саратов
5,1,саровский
5,2,сарьян
5,3,сатана
5,3,сатана печет
5,7,сатана печет блины
5,2,сатурн
5,15,саша
5,3,саша и алиса и настя
5,2,саша иди
5,3,саша иди домой
5,3,саша иди спать
5,1,саша иди спи
5,1,саша из
5,1,саша любимая
5,1,саша любимая моя хрюшка
5,1,саша любимый
5,1,саша любит
5,2,саша медведь
5,2,саша медвежонок
5,1,саша медвежонок красивый хрюшка
5,1,саша настя
5,1,саша север
5,2,сашей
5,1,сашина
5,2,сашуня
5,1,сван
5,1,свидания
5,4,свинка
5,1,свинка морская свинка
5,5,свобода
5,2,свобода равенство
5,1,свобода равенство братство
5,1,свое
5,1,свое счастье
5,1,своего
5,1,своего кота
5,1,своей свободы
5,1,своих свобод
5,1,свой космос
5,2,свомпи
5,2,связь
5,1,сгущенка
5,1,сдал
5,1,сдал назад
5,3,сделаем
5,1,сделаем все
5,3,сделает
5,1,сделаешь
5,1,сделаешь сезон
5,5,сделай
5,1,сделай на сегодняшний вечер
5,1,сделай на сегодняшний день
5,1,сделай нам
5,1,сделай нам сегодня
5,1,сделай прайм
5,1,сделай про
5,1,сделай проект
5,2,сделай это
5,1,сделал
5,1,сделали
5,3,сделать
5,1,сделать шаг
5,1,сделаю
5,2,сделаю предложение
5,2,сделаю проект
5,1,сдохни
5,1,сдохни ты жалкий
5,1,сдохните
5,1,сдохните жалкие
5,1,сдохните жалкие люди
5,1,сдохните жалкие людишки
5,1,сдохните жалкие людишки мы вас всех убьем
5,1,сдохните желудке
5,1,себозол
5,1,себя
5,1,северный
5,7,сегодня
5,1,сегодня ужас
5,1,сегодня ужасная погода
5,1,сегодня уже
5,2,седан
5,3,седов
5,1,сезон
5,5,сейчас
5,1,сейчас 1520
5,2,селезенка
5,3,селен
5,2,село мечты
5,1,село мечты воплощаются в реальность
5,8,семья
5,2,сенсе
5,2,сенсор
5,9,сентябрь
5,5,сентябрь горит
5,2,сервера
5,7,сергей
5,2,сердечко
5,3,сердце
5,2,сердце это тебе
5,1,сережа
5,2,сережа краб
5,3,серж
5,1,серж привет
5,1,сериал
5,1,серия
5,3,сессия
5,1,сестра
5,2,сила звука
5,1,сила мечты
5,1,сила мечты 3
5,1,сила мечты требует перемен
5,1,сила мне
5,1,сильно
5,1,сильно люблю
5,2,сильный мороз
5,1,сильный мороз гляжу
5,1,сильный мороз гляжу поднимается
5,1,сильный мороз гляжу поднимается медленно в гору
5,2,сильный мороз гляжу поднимается медленно в гору лошадка
5,1,сина
5,1,система
5,2,ситечко
5,11,скажи
5,7,скажи зачем
5,4,скажи мне
5,2,скажи мне да или нет
5,1,скажи мне о чем я думаю
5,3,скажи песня
5,1,скажи плиз
5,1,скажи там
5,2,скажи таня
5,7,скажи что-нибудь
5,2,скажи что-нибудь еще
5,1,сказать
5,1,скакуны
5,3,сколько
5,1,сколько боингов
5,1,сколько бы
5,1,сколько бы я не говорила всегда будет мало
5,1,сколько весит
5,1,сколько весит марс
5,1,сколько лет
5,1,сколько тебе
5,1,сколько тебе лет
5,1,сколько тебе лет скажи мне
5,1,скоро
5,1,скоро скоро скоро
5,2,скорость
5,3,скорость света
5,1,скупают золото
5,1,скучаю
5,3,скучно
5,1,скучно когда меня
5,3,сладкий
5,1,сладости
5,2,следующий
5,2,следующий следующий
5,2,следующий следующий следующий
5,1,слишком
5,1,слишком сложно
5,1,слов
5,3,слова
5,1,слово
5,1,сложна
5,3,сложно
5,1,сложно для
5,4,сложноподчинённое
5,1,сложноподчинённое предложение
5,2,сломал
5,2,сломала
5,5,сломалась
5,4,сломался
5,1,слушать
5,1,слышать твое
5,1,слюней
5,1,смазал
5,1,смазал карту
5,12,смерть
5,3,смех
5,4,смешно
5,1,смогли
5,1,смогли бы
5,8,смотреть
5,2,смотри
5,1,смотри до скорого
5,2,смотри это
5,1,смотрите скоро
5,1,смотрите скоро во всем
5,1,смотрите скоро во всем мире
5,2,смотрите скоро вы все
