group,name,count
m457,MOLLY,71
m457,RATZ,5
m457,RIVIERA,19
m458,ALDYS,29
m458,ANITA,43
m458,GEORGE,3
m458,GIBBY,14
m458,GUS,37
m458,GUY,12
m458,JOSIE,196
m458,KIRSTEN,6
m458,KRISTEN,11
m458,MONTY,3
m458,ROB,44
m458,SAM,53
m458,SHEILA,4
m458,TRACY,11
m459,BARREL,11
m459,EVIL SCIENTIST,21
m459,JACK,4
m459,LOCK,10
m459,SALLY,20
m459,SHOCK,10
m459,VARIOUS PEOPLE,3
m46,BELLA,22
m46,DEALER,6
m46,GILES,20
m46,JACK,231
m46,JACK SR.,7
m46,JANI,60
m46,LUCY,6
m46,MAN,4
m46,MARION,60
m46,MATT,27
m46,REYNOLDS,44
m46,ROSS,3
m460,DAD,19
m460,FREDDY,8
m460,GRADY,24
m460,JESSE,98
m460,KERRY,3
m460,LISA,73
m460,MOM,16
m460,MRS. POLETTI,4
m461,ELAINE,18
m461,JENNIFER,9
m461,KINCAID,5
m461,KRISTEN,32
m461,LORENZO,7
m461,MAX,19
m461,NANCY,99
m461,NEIL,85
m461,NUN,9
m461,SIMMS,14
m461,TARYN,21
m461,THOMPSON,12
m461,WILL,9
m462,ANNA,171
m462,BELLA,25
m462,BERNIE,20
m462,GIRL,3
m462,HONEY,9
m462,JAMES,6
m462,JEFF,11
m462,KAREN,7
m462,MALE LEAD,4
m462,MARTIN,17
m462,MAX,34
m462,RITZ MAN,6
m462,SECURITY,4
m462,SPIKE,48
m462,TARQUIN,6
m462,THIEF,11
m462,WILLIAM,276
m463,BIG NURSE,79
m463,BILLY,43
m463,BROMDEN,6
m463,CANDY,6
m463,CHESWICK,17
m463,FREDRICKSON,12
m463,HARDING,50
m463,MARTINI,24
m463,MCMURPHY,284
m463,MISS PILBOW,6
m463,NIGHT SUPERVISOR,8
m463,NURSE ITSU,6
m463,NURSE PILBOW,4
m463,PATIENTS,3
m463,ROSE,27
m463,SCANLON,14
m463,SEFELT,22
m463,SPIVEY,27
m463,TABER,16
m463,TURKLE,33
m463,WASHINGTON,15
m464,BARTENDER,5
m464,CLERK,5
m464,CONCIERGE,6
m464,DAMON,8
m464,DAMON'S MOTHER,12
m464,DWAYNE,3
m464,FAITH,292
m464,FRANCESCA,5
m464,GIOVANNI,20
m464,HIM,23
m464,KATE,181
m464,LARRY,30
m464,LEONARD,9
m464,PETER,94
m464,PHONE,9
m465,BARNEY,3
m465,BIG MAC,6
m465,CHARLEY,50
m465,COUNSEL,4
m465,EDIE,126
m465,FATHER BARRY,38
m465,GLOVER,21
m465,J.P.,4
m465,JACKIE,5
m465,JIMMY,10
m465,JOCKO,6
m465,JOEY,4
m465,JOHNNY,45
m465,MRS. COLLINS,4
m465,MUTT,6
m465,NOLAN,26
m465,POP,14
m465,SKINS,3
m465,TERRY,247
m466,BOB,44
m466,CRISWELL,43
m466,PRINCESS OF DARKNESS,27
m466,SHIRLEY,40
m466,THE MUMMY,20
m466,THE WOLF MAN,9
m467,ADELE,40
m467,BUDDY,82
m467,BURDON,31
m467,CHINO,16
m467,CHINO'S VOICE,9
m467,CRUZ,15
m467,FOLEY,282
m467,GLENN,58
m467,HEJIRA,13
m467,KAREN,246
m467,KENNETH,6
m467,MAID,6
m467,MARSHALL,42
m467,MAURICE,70
m467,MOSELLE,12
m467,PUP,4
m467,RAY,10
m467,RIPLEY,45
m467,WHITE BOY BOB,5
m468,ANTHONY,4
m468,BARBARA,5
m468,BETTY,9
m468,BILLY,4
m468,BRITISH AIR COMMANDER,3
m468,COLONEL,6
m468,COMA,9
m468,DANNY,77
m468,DOOLITTLE,19
m468,DORIE,10
m468,EARL,5
m468,EVELYN,42
m468,GENDA,6
m468,GENERAL MARSHALL,4
m468,IAN,6
m468,MECHANIC,3
m468,NISHIKURA,4
m468,RAFE,87
m468,RED,14
m468,ROOSEVELT,4
m468,YAMAMOTO,11
m469,BARNEY,14
m469,BETH,7
m469,CAROL,33
m469,CHARLIE,106
m469,DOLORES,11
m469,ELIZABETH,10
m469,MADDY,12
m469,MICHAEL,27
m469,MR. KELCHER,42
m469,MRS. KELCHER,37
m469,NANCY,9
m469,PEGGY,326
m469,RICHARD,73
m469,ROSALIE,7
m469,TERRY,4
m47,BOILER,33
m47,BOMB #19,5
m47,BOMB #20,35
m47,DOOLITTLE,107
m47,PINBACK,63
m47,POWELL,18
m47,TALBY,27
m470,CHASE,37
m470,DREW,29
m470,GEOFF,42
m470,GUS,12
m470,MARJORIE,7
m470,RENEE,6
m470,RUDMAN,4
m470,YOLANDER,4
m471,ANDREW,169
m471,ANTHEA,8
m471,BELINDA,33
m471,DR. ARMBRUSTER,10
m471,INTERN,5
m471,JOE,156
m471,JUDGE GARNETT,11
m471,KENTON,23
m471,LAIRD,9
m471,LISA,17
m471,MIGUEL,28
m471,MRS. FINLEY,4
m471,RACHEL,3
m471,SARAH,7
m471,SEIDMAN,22
m471,WHEELER,34
m471,YOUNG MAN,7
m472,AUDREY,14
m472,FRY,150
m472,IMAM,31
m472,JOHNS,110
m472,OWENS,9
m472,PARIS,28
m472,RIDDICK,88
m472,SHAZZA,5
m472,ZEKE,7
m473,CORNELIUS,49
m473,DODGE,10
m473,GALEN,7
m473,HONORIUS,12
m473,JULIUS,9
m473,LANDON,21
m473,LUCIUS,16
m473,MAXIMUS,5
m473,PRESIDENT,21
m473,TAYLOR,125
m473,ZAIUS,53
m473,ZIRA,88
m474,BARNES,19
m474,BIG HAROLD,6
m474,BUNNY,8
m474,CHRIS,49
m474,CRAWFORD,4
m474,ELIAS,29
m474,FRANCIS,5
m474,JUNIOR,15
m474,KING,32
m474,LERNER,5
m474,O'NEILL,11
m474,RHAH,34
m474,WOLFE,11
m475,BETTY,185
m475,BRANDON,189
m475,CAMPBELL,3
m475,CLARENDON,17
m475,DRISCOLL,15
m475,GOBLE,23
m475,GORE,30
m475,KILLAINE,190
m475,MAGRUDER,8
m475,MAN,5
m475,MANAGER,3
m475,MARGO,67
m475,MCKECHNIE,22
m475,MITCHELL,70
m475,PORTER,5
m475,SECRETARY,4
m475,TECHNICIAN,9
m475,WAITER,4
m476,ANN,27
m476,CARMEN,6
m476,CHARLES,5
m476,EDWARD,5
m476,GOLD,13
m476,JAMES,143
m476,JEREMY,52
m476,MATTHEW,9
m476,MR. PENFIELD,9
m476,PHILIP,4
m476,SUSAN,53
m476,TOM,13
m477,BODHI,49
m477,FIBERGLASS,4
m477,HARP,18
m477,PAPPAS,54
m477,TYLER,29
m477,UTAH,137
m477,WOMAN,4
m478,BILLY,5
m478,DILLON,29
m478,MAC,10
m478,PHILIPS,5
m478,RAMIREZ,9
m478,SCHAEFER,47
m479,BRIDGET,5
m479,DAVID,12
m479,EDWARD,224
m479,JAKE,6
m479,KIT,36
m479,KROSS,13
m479,LANDLORD,3
m479,MAID,4
m479,MR. THOMAS,30
m479,SALESWOMAN,10
m479,STUCKEY,47
m479,VIVIAN,244
m48,BLONDE,5
m48,BRUNO,19
m48,DARREN,20
m48,HERBAL,4
m48,INGA,10
m48,KENDRA,10
m48,LAUREN,17
m48,LOGAN,79
m48,LYDIA,14
m48,MAX,253
m48,NORMAL,19
m48,ORIGINAL CINDY,27
m48,SKETCHY,33
m48,SONRISA,11
m48,SOPHY,9
m48,THEO,5
m48,VOGELSANG,24
m480,ALBINO,4
m480,BUTTERCUP,50
m480,FEZZIK,47
m480,GRANDFATHER,28
m480,HUMPERDINCK,36
m480,INIGO,89
m480,MAN IN BLACK,65
m480,MIRACLE MAX,24
m480,MOTHER,5
m480,RUGEN,13
m480,THE KID,33
m480,VALERIE,11
m480,VIZZINI,41
m480,WESTLEY,48
m480,YELLIN,6
m481,BIALYSTOCK,163
m481,BIALYSTOCK AND BLOOM,11
m481,BLOOM,98
m481,BLOOM AND DRUNK,5
m481,DE BRIS,11
m481,GENERAL,4
m481,GOEBBELS,3
m481,LIEBKIND,50
m481,LITTLE OLD LADY,19
m481,LSD,12
m481,ULLA,7
m482,ARBOGAST,49
m482,CAR DEALER,15
m482,CAROLINE,4
m482,CAROLINE'S VOICE,4
m482,LILA,96
m482,LOWERY'S VOICE,4
m482,MARY,92
m482,MRS. CHAMBERS,15
m482,NORMAN,101
m482,NORMAN'S VOICE,3
m482,PATROLMAN,13
m482,SAM,148
m482,SHERIFF,30
m482,WOMAN'S VOICE,4
m483,1ST EMBALMER,3
m483,2ND EMBALMER,3
m483,2ND OFFICER,3
m483,ALICE,15
m483,BUCKLEY,9
m483,COLLINS,3
m483,GOOF,7
m483,JONES,34
m483,MAXWELL,31
m483,MRS. BUCKLEY,5
m483,WOMAN,3
m484,DOCTOR,5
m484,LÉONE,3
m484,MARC,5
m484,NIKOLAS,7
m484,NURSE,5
m484,THE DRAWINGROOM,3
m484,THE SICKROOM,4
m485,CAPTAIN,3
m485,CHARLOTTE,38
m485,DETECTIVE,7
m485,EDITOR,43
m485,FIRST DETECTIVE,4
m485,FLORENCE,121
m485,GOLATILY,4
m485,IGOR,39
m485,MAN,5
m485,RALPH,25
m485,SERGEANT,12
m485,SPARROW,14
m485,WINTON,26
m485,WORTH,12
m486,ALEXANDER,8
m486,MIA,20
m486,PENTCHO,26
m487,BILLY,3
m487,BROTHER,4
m487,BUDDY,134
m487,DADDY,201
m487,DAVE WILKIE,23
m487,DOLL,39
m487,DR. MARTINSON,25
m487,DR. WINTON,4
m487,MOTHER,162
m487,ROSE,165
m487,WASKI,10
m487,WILLCOX HILLYER,47
m488,ADAM,14
m488,ARCHIE,6
m488,BENNY,8
m488,BILLYBOY,79
m488,CAPTAIN ALBERT,8
m488,D.A. RAVICH,5
m488,KITTLE,164
m488,NENA,91
m488,POPSWEET,5
m488,SCHOOLMARM,6
m488,ZIMMERMANN,8
m489,ACKBAR,6
m489,BEN,11
m489,BOUSHH,3
m489,EMPEROR,9
m489,HAN,57
m489,JERJERROD,5
m489,LANDO,19
m489,LEIA,29
m489,LUKE,57
m489,NINEDENINE,4
m489,THREEPIO,21
m489,VADER,28
m489,WEDGE,6
m489,YODA,6
m49,AMANDA,11
m49,BARTENDER,8
m49,BETH,17
m49,CHRISTINE,5
m49,HAWK,101
m49,JAM,60
m49,KENNY,6
m49,LEX,49
m49,LITTLE KID,7
m49,MAN WITH COAT,4
m49,MRS. BRUCE,14
m49,PRIEST,11
m49,SCALPER,6
m49,SIMPLE SIMON'S VOICE,6
m49,TRIP,49
m49,TRIP'S VOICE,5
m490,BRAD,55
m490,DR SCOTT,4
m490,FAMILY,4
m490,FRANK,31
m490,GUESTS,17
m490,JANET,50
m490,MAGENTA,4
m490,RIFF RAFF,16
m490,ROCKY,8
m491,ADRIAN,82
m491,APOLLO,34
m491,BODYGUARD,6
m491,CHIPPED TOOTH,7
m491,CLEANER,13
m491,COMMENTATOR,6
m491,COMMENTATOR #1,10
m491,COMMENTATOR #2,7
m491,DIPPER,5
m491,FATS,9
m491,GAZZO,19
m491,JERGENS,19
m491,MARIE,14
m491,MICKEY,65
m491,MIKE,6
m491,OWNER,4
m491,PAULIE,67
m491,REPORTER,5
m491,REPORTER #2,4
m491,ROCKY,266
m491,TRAINER,14
m492,BABY HERMAN,11
m492,BETTY BOOP,5
m492,DIRECTOR,4
m492,DOLORES,33
m492,DOOM,23
m492,EARL,6
m492,JESSICA RABBIT,20
m492,LT. SANTINO,8
m492,MAROON,23
m492,ROGER RABBIT,53
m492,VALIANT,171
m493,ABRAHAM,5
m493,BALTHASAR,4
m493,BENVOLIO,28
m493,CAPULET,5
m493,CRUSTY,3
m493,FATHER LAWRENCE,20
m493,GLORIA,8
m493,JULIET,55
m493,LADY CAPULET,6
m493,MERCUTIO,37
m493,NURSE,29
m493,ROMEO,91
m493,SAMPSON,5
m493,TYBALT,10
m494,DAPPER GENT,5
m494,DEIRDRE,69
m494,EDVARD,5
m494,FRANCOIS,7
m494,GREGOR,51
m494,JEANPIERRE,21
m494,LARRY,30
m494,MIKHI,5
m494,PHONE VOICE,4
m494,SAM,161
m494,SEAMUS,24
m494,SWEDE,18
m494,TONY,15
m494,VINCENT,139
m495,BOOTH,173
m495,CLERK,3
m495,CLIFF,7
m495,DWAYNE,84
m495,EARL,135
m495,EARL'S MOTHER,16
m495,JESSE,54
m495,MARTIN,42
m495,SALESPERSON,13
m495,SALLY,57
m495,WALLACE,18
m495,WILLIE,8
m496,CAPTAIN DIEL,5
m496,CARTER,229
m496,CRAPS DEALER,6
m496,DOORMAN #1,4
m496,HOSTESS,5
m496,ISABELLA,32
m496,KENNY,14
m496,LEE,188
m496,MASTER FU,7
m496,RICKY TAN,15
m496,SPECIAL AGENT STERLING,8
m496,STEVEN REIGN,4
m496,SUPERINDENDENT CHIN,10
m497,CARTER,147
m497,DIEL,7
m497,HAN,20
m497,JOHNSON,23
m497,LAFONTAINE,11
m497,LEE,70
m497,MAN'S VOICE,12
m497,RUSS,22
m497,SANG'S VOICE,5
m497,SOON YOUNG,4
m497,WHITNEY,4
m498,BOB,14
m498,BRIAN,9
m498,CINDY,11
m498,ELLIE,16
m498,FISHER,23
m498,GEORGE,9
m498,IKE,158
m498,MAGGIE,148
m498,MRS. PRESSMAN,11
m498,MRS. TROUT,5
m498,PEGGY,55
m498,WALTER,11
m499,ANNIE,145
m499,BARBARA,17
m499,BECKY,46
m499,BOB,4
m499,DET. WHEEDLE,6
m499,DR. MARCIA FIELDSTONE,26
m499,GREG,4
m499,JAY,10
m499,JESSICA,11
m499,JONAH,121
m499,LAURIE,4
m499,LULU,4
m499,SAM,149
m499,SETH,6
m499,SUZY,14
m499,TOM,6
m499,VICTORIA,17
m499,WALTER,39
m499,WHEEDLE,6
m5,CORNELIUS,60
m5,DAVID,10
m5,DIVA,8
m5,FINGER,12
m5,GIRL,7
m5,KOMMANDER,4
m5,KORBEN,138
m5,LEELOO,38
m5,LOC RHOD,16
m5,MACTILBURGH,9
m5,MOTHER,10
m5,MUGGER,5
m5,MUNRO,25
m5,PRESIDENT,20
m5,PRIEST,9
m5,PROFESSOR,4
m5,SECRETARY,3
m5,SHADOW,5
m5,STAEDERT,7
m5,THAI,4
m5,VOICE,6
m5,ZORG,21
m50,AUDIENCE,4
m50,DAVID,5
m50,DONNIE,196
m50,DR. MONNITOFF,15
m50,DR. THURMAN,68
m50,EDDIE,15
m50,ELIZABETH,19
m50,FRANK,10
m50,GRETCHEN,57
m50,JIM CUNNINGHAM,8
m50,LEROY,4
m50,MS. FARMER,17
m50,MS. POMEROY,13
m50,PRINCIPAL COLE,6
m50,RONALD,13
m50,ROSE,35
m50,SAMANTHA,5
m50,SEAN,8
m50,SETH,4
m500,ALEXANDER,12
m500,ANTONIO,9
m500,BARTON,7
m500,ESPERANZA,74
m500,ESTELLA,5
m500,FRANK,8
m500,HARTWELL,5
m500,LUIS,9
m500,RAMÓN,113
m500,RUTH,4
m500,SAL,4
m500,SEBASTIAN,5
m500,SHERIFF,7
m500,TERESA,5
m501,BO,5
m501,BOBBY,6
m501,BOOKMAN,4
m501,BUBBA,9
m501,COLETTE,56
m501,DANNY,242
m501,DANNY/TOM,20
m501,GARCETTI,36
m501,JIMMY,64
m501,KUJO,5
m501,LIZ,18
m501,NANCY,7
m501,POOHBEAR,31
m501,TANNER,48
m501,TRAHN,4
m501,VERNE,4
m502,COLONEL ANDERSON,12
m502,JACKSON,45
m502,MILLER,192
m502,REIBEN,92
m502,RYAN,13
m502,SARGE,62
m502,SUPPLY SERGEANT,5
m502,UPHAM,50
m502,WADE,12
m503,AGENT,6
m503,AGENT SIMS,7
m503,ASSISTANT,8
m503,CONSTANCE,13
m503,COREY,40
m503,COURT'S ATTORNEY,5
m503,DC,17
m503,DIANE,191
m503,GUY 2,4
m503,JASON,4
m503,JIM,110
m503,JOE,4
m503,LLOYD,220
m503,MARK,10
m503,MIKE,8
m503,MISS EVANS,7
m503,MRS COURT,5
m503,REBECCA,4
m503,U.S. ATTORNEY,5
m503,VALHERE,8
m504,BRINNLITZ GUY 2,3
m504,CLERK,5
m504,EMILIE,7
m504,GESTAPO,3
m504,GOETH,25
m504,GOLDBERG,8
m504,LOWENSTEIN,5
m504,PFEFFERBERG,17
m504,RASCH,6
m504,SCHERNER,6
m504,SCHINDLER,114
m504,STERN,33
m504,TOFFEL,6
m505,CAPTAIN TYLER,13
m505,CICI,29
m505,COTTON,16
m505,DAWNIE,3
m505,DEBBIE SALT,13
m505,DEREK,48
m505,DEWEY,47
m505,GALE,65
m505,GIRL ON PHONE,12
m505,HALLIE,45
m505,IN THE THEATER,5
m505,JOEL,11
m505,LOIS,4
m505,MAN'S VOICE,26
m505,MAUREEN,12
m505,MICKEY,24
m505,MURPHY,4
m505,ON SCREEN,5
m505,PHIL,9
m505,RANDY,11
m505,SHERIFF,6
m505,SIDNEY,68
m505,VOICE,3
m506,ANGELINA,4
m506,BEN,23
m506,BIANCA,7
m506,CHRISTINE,3
m506,DETECTIVE KINCAID,47
m506,DEWEY,64
m506,GALE,98
m506,JENNIFER,22
m506,MILTON,14
m506,ROMAN,22
m506,SARAH,18
m506,SIDNEY,62
m506,TOM,4
m506,TYSON,8
m506,VOICE,39
m506,WOMAN,6
m507,BILLY,72
m507,CASEY,70
m507,DEWEY,63
m507,FATHER,7
m507,GALE,47
m507,GIRL #1,8
m507,GIRL #2,6
m507,KENNY,7
m507,MAN,84
m507,MOTHER,6
m507,MR. PRESCOTT,5
m507,RANDY,34
m507,SHERIFF BURKE,21
m507,SIDNEY,147
m507,STU,72
m507,TATUM,65
m508,CAPTAIN,32
m508,CRAZED MAN,4
m508,DELIVERYMAN,5
m508,JOHN DOE,33
m508,MILLS,195
m508,MRS GOULD,6
m508,SOMERSET,218
m508,TAYLOR,5
m508,TRACY,19
m509,AARON,6
m509,BEN,4
m509,BRAD,6
m509,CHARLIE,9
m509,CLAYTON,44
m509,DEBBIE,6
m509,ETHAN,133
m509,FUTTERMAN,7
m509,GENERAL,4
m509,GREENHILL,6
m509,JORGENSEN,5
m509,KEEFER,4
m509,LAURIE,22
m509,LIEUTENANT,7
m509,MARTHA,4
m509,MARTIN,87
m509,MOSE,9
m509,MRS. JORGENSEN,6
m509,OFFICER,3
m51,AMBER,80
m51,ANNETTE,31
m51,BECKY,9
m51,BRETT,7
m51,COLLEEN,8
m51,DOCUMENTARIAN,4
m51,FRY GIRL #1,5
m51,GLADYS,36
m51,HANK,7
m51,HAROLD,9
m51,IRIS,20
m51,LESLIE,5
m51,LESTER,9
m51,LISA,8
m51,LORETTA,44
m51,MR. HOWARD,4
m51,MR. LARSON,4
m51,PREGNANT FRY GIRL,4
m51,TERRY,8
m51,TINA,4
m510,ELLEN,76
m510,LINDNER,13
m510,MARTIN,63
m510,MRS. LINDNER,12
m510,PAUL,6
m510,PROF. ROTH,5
m511,ALLEYN,8
m511,BOATMAN,8
m511,BURBAGE,22
m511,DR. MOTH,13
m511,FENNYMAN,27
m511,HENSLOWE,61
m511,MARLOWE,19
m511,NOL AS BENVOLIO,4
m511,NURSE,16
m511,QUEEN,13
m511,RALPH AS NURSE,3
m511,ROSALINE,4
m511,SAM,5
m511,SAM AS JULIET,9
m511,SIR ROBERT,3
m511,TILNEY,4
m511,URCHIN,4
m511,VIOLA,92
m511,VIOLA AS ROMEO,14
m511,VIOLA AS THOMAS,20
m511,WESSEX,43
m511,WILL,185
m512,ALEX,215
m512,CAMERON,7
m512,DAVID,136
m512,DOCTOR,5
m512,EDITOR,5
m512,HUGO,24
m512,JULIET,156
m512,LUMSDEN,11
m512,MCCALL,44
m512,MITCHELL,4
m512,SALESMAN,5
m513,ANJANETTE,10
m513,FELICIA,68
m513,FELICIA'S VOICE,16
m513,GEORGE,394
m513,GEORGE'S VOICE,27
m513,GIRL,6
m513,GLORIA,4
m513,IZZY,3
m513,JACKIE,175
m513,JILL,182
m513,JILL'S VOICE,5
m513,LEONARD,5
m513,LESTER,136
m513,LORNA,30
m513,MARY,12
m513,NORMAN,9
m513,OPERATOR'S VOICE,3
m513,PETTIS,14
m513,POPE,37
m513,PRODUCER,9
m513,RICCI,8
m513,SID ROTH,4
m513,TINA'S VOICE,7
m514,DANNY,71
m514,DOCTOR,21
m514,DOROTHY,3
m514,GRADY,21
m514,HALLORAN,38
m514,HERMIE,3
m514,JACK,135
m514,LLOYD,11
m514,RANGER,5
m514,ULLMAN,54
m514,WATSON,7
m514,WENDY,113
m515,JANE,21
m515,MARTY,66
m515,NAN,6
m515,TAMMY,10
m515,UNCLE AL,65
m516,BISHOP O'HARA,4
m516,CHARLENE,3
m516,CHOIR,12
m516,CHRISTY,296
m516,EDDIE,54
m516,JOEY,33
m516,LAWANDA,7
m516,MARY LAZARUS,27
m516,MARY PATRICK,59
m516,MARY PATRICK AND ROBERT,3
m516,MARY ROBERT,70
m516,MIKE,5
m516,MOTHER SUPERIOR,110
m516,O'HARA,6
m516,RONELLES,6
m516,TATE,4
m516,VINCE,42
m516,WILLY,15
m517,BALTUS,7
m517,BROM,8
m517,DOCTOR LANCASTER,16
m517,FATHER STEENWYCK,12
m517,HARDENBROOK,8
m517,HIGH CONSTABLE,11
m517,ICHABOD,217
m517,KATRINA,71
m517,KILLIAN,5
m517,LADY VAN TASSEL,16
m517,OLD CRONE,6
m517,PHILIPSE,8
m517,THIRD MAN,5
m517,VAN RIPPER,5
m517,YOUNG ICHABOD,4
m517,YOUNG MASBATH,51
m518,BILL,34
m518,BOY,14
m518,CHARLES,3
m518,DOYLE,72
m518,FRANK,132
m518,FREDDY,3
m518,KAREN,6
m518,KARL,203
m518,LINDA,78
m518,MARSHA,20
m518,MELINDA,9
m518,OLD MAN,3
m518,SCOOTER,4
m518,THERESA,5
m518,VAUGHAN,49
m518,WOOLRIDGE,50
m519,APRIL,27
m519,AUGGIE,150
m519,AUNT EM,24
m519,CYRUS,27
m519,FELICITY,8
m519,JERRY,7
m519,JIMMY,11
m519,PAUL,214
m519,RASHID,152
m519,RUBY,53
m519,TOMMY,6
m519,VINNIE,14
m519,WAITER,7
m519,WAITRESS,7
m519,YOUNG MAN,7
m52,ALL,5
m52,BOB,19
m52,CHICO,61
m52,ENSEMBLE,4
m52,GROUCHO,144
m52,MRS. TEASDALE,36
m52,TRENTINO,39
m52,VERA,13
m520,CARL,6
m520,DR. WHITMAN,8
m520,ETTA,12
m520,GILLANDERS,9
m520,HATSUE,26
m520,HELEN,5
m520,HOOKS,63
m520,ISHMAEL,61
m520,KABUO,30
m520,LEVANT,5
m520,MAPLES,5
m520,MORAN,39
m520,NELS,103
m520,OLE,4
m520,SUSAN MARIE,7
m520,WHALEY,17
m521,CHURCH,7
m521,MEKUM,6
m522,BELLHOP,10
m522,BIENSTOCK,13
m522,DOLORES,5
m522,FIRST HENCHMAN,4
m522,JERRY,269
m522,JOE,344
m522,MOZARELLA,4
m522,MULLIGAN,34
m522,NELLIE,9
m522,OSGOOD,39
m522,PARADISE,4
m522,POLIAKOFF,15
m522,SPATS,38
m522,SUE,17
m522,SUGAR,244
m522,TOOTHPICK CHARLIE,11
m522,WAITER,5
m523,AMY,26
m523,BUNNY,13
m523,ED,23
m523,JEFFREY,36
m523,KAT,139
m523,NICK,98
m523,SAL,5
m523,TJ,7
m523,VICTOR,11
m523,WOODY,5
m524,CAMILLE,41
m524,CAMILLE'S VOICE OVER,4
m524,CHARLIE,7
m524,CLARENCE,5
m524,DAVID LEE,133
m524,DAVID'S IMAGES,4
m524,EARL,5
m524,GUARD,4
m524,IKE,7
m524,JOSIE MAE,4
m524,MR HOWARD,7
m524,MRS BOATWRIGHT,3
m524,MRS. BOATWRIGHT,19
m524,NATHAN LEE,72
m524,PREACHER,3
m524,REBECCA,75
m524,SHERIFF YOUNG,6
m525,BIG THING,6
m525,CANADIAN MINISTER OF MOVIES,4
m525,CARTMAN,83
m525,CARTMAN'S MOTHER,13
m525,CHEF,10
m525,DOCTOR PANGLOSS,6
m525,GREGORY,5
m525,IKE,6
m525,KENNY,19
m525,KYLE,100
m525,KYLE'S MOTHER,48
m525,MR. GARRISON,6
m525,MR. MACKEY,18
m525,PHILLIP,22
m525,PRESIDENT,7
m525,PRINCIPAL VICTORIA,7
m525,SADDAM HUSSEIN,32
m525,SATAN,41
m525,STAN,86
m525,STAN'S MOTHER,6
m525,TERRANCE,22
m525,THE MOLE,22
m525,VOICE,4
m525,WENDY,15
m526,ANNA,20
m526,BARNES,64
m526,CARLO,7
m526,DAWN,74
m526,DELBERT,16
m526,JACK,17
m526,MAC,26
m526,MONICA,9
m526,PILOT,16
m526,REYNOLDS,4
m526,TAYLOR,113
m526,WARREN,9
m526,WAYNE,11
m527,ALFIE,7
m527,ALFREDA,4
m527,BREEZE,31
m527,BUZZ,66
m527,GRACE,4
m527,JOHN,4
m527,JUNIOR,19
m527,KASTLE,48
m527,MAN,5
m527,MILLIE,16
m527,MRS. JACKSON,3
m527,SHEILA,99
m527,SID,44
m527,THEO,193
m527,WOMAN,6
m528,ARTHUR,3
m528,BARNES,177
m528,BETH,232
m528,EDMUNDS,18
m528,FLETCHER,5
m528,HARRY,151
m528,NAVY SEAMAN,6
m528,NORMAN,346
m528,OFFICER,7
m528,PILOT,7
m528,TED,79
m528,WIFE,9
m529,BEN,63
m529,BIGGS,5
m529,BLUE LEADER,7
m529,COMMANDER,4
m529,CONTROLLER,4
m529,HAN,56
m529,INTERCOM VOICE,3
m529,LEIA,20
m529,LUKE,103
m529,OWEN,4
m529,THREEPIO,17
m529,VADER,5
m53,ANNE,26
m53,BOY,8
m53,BYTES,21
m53,CARR,46
m53,FOX,7
m53,K. HEN,5
m53,KATH,4
m53,KENDAL,19
m53,MERRICK,101
m53,MOTHERSHEAD,21
m53,NIGHT PORTER,4
m53,NORA,11
m53,OWNER,5
m53,PLUMED DWARF,7
m53,TREVES,178
m530,ACE,21
m530,C.O.,5
m530,CARL,20
m530,CARMEN,100
m530,DELADIER,12
m530,DIZZY,29
m530,FATHER,17
m530,GILLESPIE,4
m530,INTELLIGENCE OFFICER,4
m530,JOHNNY,194
m530,MOTHER,14
m530,PSYCH OFFICER,4
m530,RASCZAK,30
m530,RODGER YOUNG,3
m530,SUGAR WATKINS,4
m530,ZANDER,56
m530,ZIM,5
m531,CHEKOV,6
m531,DECKER,57
m531,ILIA,45
m531,KIRK,133
m531,SCOTT,5
m531,SCOTT'S INTERCOM VOICE,4
m531,SONAK,4
m531,SPOCK,50
m531,SULU,17
m531,UHURA,6
m532,ANN,175
m532,BARTENDER,4
m532,BELLHOP,4
m532,BILL,20
m532,BOB,48
m532,CAL,17
m532,CARLA,21
m532,CLAIRE,56
m532,CLERK,3
m532,COSTUME DESIGNER,6
m532,DOC WILSON,13
m532,DOUG,62
m532,FIRST A.D.,32
m532,JOE,199
m532,MARTY,95
m532,MAUDE,3
m532,MAYOR,22
m532,MORRIS,12
m532,SHERRY,11
m532,SPUD,11
m532,UBERTO,6
m532,WALT,178
m533,ANNABELLE,107
m533,BEN,62
m533,COOPER,4
m533,DR. SWEIKERT,5
m533,DUNCAN,7
m533,JACKIE,277
m533,LUKE,95
m533,RACHEL,241
m533,STACY,3
m534,BRADY,16
m534,CONAN,8
m534,CONSUELO,27
m534,EDITOR,13
m534,FERN,23
m534,MARCUS,14
m534,MARTY,40
m534,MIKEY,44
m534,MR SCOTT,19
m534,MR. DEMARCO,6
m534,PAM,26
m534,SCOOBY,59
m534,STANLEY,10
m534,TOBY,60
m534,VI,33
m535,ALONZO,4
m535,BURNS,5
m535,COOPER,33
m535,FILMORE,33
m535,MYERS,19
m535,OLO,6
m535,RICHTER,37
m535,SEN. FILMORE,9
m535,SMITTY,8
m535,STOCKTON,9
m535,WHITE,17
m536,AMBASSADOR DE SADE,35
m536,COLONEL BAT GUANO,5
m536,COLONEL GUANO,14
m536,COLONEL PUNTRICH,9
