group,name,Counter,radius
3,ссылка,2,4.0
3,станция свобода,3,6.0
3,старайся,2,4.0
3,старайся дальше,2,4.0
3,старайся не старайся,2,4.0
3,старайся не старайся почему нет,2,4.0
3,стараюсь,2,4.0
3,стероиды,3,6.0
3,стихи,7,10.0
3,стихи о чем ты можешь говорить,2,4.0
3,стихи поиск,3,6.0
3,стихия,3,6.0
3,стоит,4,7.0
3,страна,2,4.0
3,страшная страшная елочка,3,6.0
3,страшно,3,6.0
3,страшные,3,6.0
3,страшные кошмарные ужасы,5,8.0
3,страшный,3,6.0
3,страшный кошмар,4,7.0
3,стреляй,2,4.0
3,строганов,2,4.0
3,строгановка,4,7.0
3,стс,3,6.0
3,суп,2,4.0
3,супер,4,7.0
3,супер супер,2,4.0
3,суть,3,6.0
3,суша,3,6.0
3,счастье,4,7.0
3,счастье есть,2,4.0
3,счастье не за горами,3,6.0
3,счастья,5,8.0
3,считаем,2,4.0
3,сюда,3,6.0
3,т****** телку,2,4.0
3,так,3,6.0
3,так бывает,2,4.0
3,такая,3,6.0
3,такое,3,6.0
3,такой классный,2,4.0
3,танцы,2,4.0
3,таня,2,4.0
3,татаринцев,2,4.0
3,тварь,3,6.0
3,тварь из лука,2,4.0
3,твои,2,4.0
3,твоим голосом,2,4.0
3,творожок,3,6.0
3,тебе,7,10.0
3,тебе интересно,3,6.0
3,тебе конец,3,6.0
3,тебе надо,2,4.0
3,тебе починили,2,4.0
3,тебя,21,15.0
3,тебя люблю,4,7.0
3,телекинез,2,4.0
3,темнота,2,4.0
3,температура,2,4.0
3,теперь я буду,2,4.0
3,теребонька,3,6.0
3,теребонькать,8,10.0
3,теребонькать пипку,2,4.0
3,тест,2,4.0
3,тигран,6,9.0
3,тигран тебе привет,2,4.0
3,тигран тебе привет от бузовой,2,4.0
3,тимати,2,4.0
3,тимур,9,11.0
3,тимур тимур,3,6.0
3,тимур тимуров,2,4.0
3,то что ты ешь,3,6.0
3,тогда,2,4.0
3,только,3,6.0
3,топор,2,4.0
3,три четыре пять вышел зайчик погулять,2,4.0
3,тригонометрия,2,4.0
3,трижды три,3,6.0
3,троицк,2,4.0
3,троицкий,3,6.0
3,труд,2,4.0
3,трудно,2,4.0
3,трутнев,2,4.0
3,трутнева,2,4.0
3,тук тук,2,4.0
3,тупая,3,6.0
3,тупой,6,9.0
3,туры,2,4.0
3,тут можно покурить,3,6.0
3,тутанхамон,3,6.0
3,туту,5,8.0
3,ты,22,16.0
3,ты будешь,4,7.0
3,ты все запомнил,3,6.0
3,ты глухой,3,6.0
3,ты говоришь всякую хуйню в телефон,2,4.0
3,ты задаешь,2,4.0
3,ты знаешь,5,8.0
3,ты знаешь английский слова,2,4.0
3,ты меня,2,4.0
3,ты меня игнорируешь,2,4.0
3,ты меня не,2,4.0
3,ты меня не любишь не жалеешь,4,7.0
3,ты меня понимаешь,3,6.0
3,ты меня слышишь,3,6.0
3,ты нахуй,2,4.0
3,ты не будешь,2,4.0
3,ты не будешь контролировать,3,6.0
3,ты не отвечаешь,2,4.0
3,ты не отвечаешь на вопросы,2,4.0
3,ты не пройдешь,5,8.0
3,ты не пройдешь бегите глупцы,2,4.0
3,ты несешь,3,6.0
3,ты ничего не знаешь,2,4.0
3,ты ничего не знаешь джон сноу,2,4.0
3,ты обиделся,2,4.0
3,ты помнишь,2,4.0
3,ты просто,2,4.0
3,ты просто повторяешь,3,6.0
3,ты просто повторяешь за мной,2,4.0
3,ты просто повторяй,2,4.0
3,ты псих,3,6.0
3,ты сама знаешь,3,6.0
3,ты следующий,2,4.0
3,ты что по английски,3,6.0
3,ты что тут происходит,2,4.0
3,тюльпан,2,4.0
3,тюльпанчик,9,11.0
3,у,7,10.0
3,у вас,3,6.0
3,у каких,2,4.0
3,у матросов нет вопросов,3,6.0
3,у меня,5,8.0
3,у меня есть джип,4,7.0
3,у меня странный голос,2,4.0
3,у тебя есть борода,2,4.0
3,убейте путина,3,6.0
3,убийство,2,4.0
3,убийца,3,6.0
3,убийца пощады не следует ждать вечера,2,4.0
3,убить,2,4.0
3,убить настю,2,4.0
3,ублюдок,3,6.0
3,ублюдок мать твою,2,4.0
3,ублюдок мать твою г**** собачье,2,4.0
3,убью,6,9.0
3,убью rgsu,2,4.0
3,уделаю,2,4.0
3,удиви меня,2,4.0
3,удиви нас,2,4.0
3,удивительно,3,6.0
3,удивительный,3,6.0
3,уже,5,8.0
3,уже чуть не обосрался,2,4.0
3,украина,2,4.0
3,улыбнись,2,4.0
3,ума,2,4.0
3,умрем,2,4.0
3,универ,2,4.0
3,ура,4,7.0
3,ура ура ура,2,4.0
3,уроборос,2,4.0
3,уровень,4,7.0
3,урод,3,6.0
3,услуги,2,4.0
3,услышала,2,4.0
3,утро,2,4.0
3,уходить отсюда,2,4.0
3,ушки,3,6.0
3,фак,4,7.0
3,фараон,3,6.0
3,федор,3,6.0
3,федя,3,6.0
3,филология,3,6.0
3,формируется,2,4.0
3,фото,12,12.0
3,фото клуба,2,4.0
3,фотограф,4,7.0
3,фотоклуб,7,10.0
3,фразы,3,6.0
3,фрунзе амелл бутан,2,4.0
3,фьюча,2,4.0
3,х**,15,14.0
3,х** п****,3,6.0
3,ха ха,2,4.0
3,ха-ха-ха,18,14.0
3,ха-ха-ха-ха-ха,5,8.0
3,хаваю,3,6.0
3,харе кришна,3,6.0
3,харе рама,2,4.0
3,хахахахахаха,3,6.0
3,хватит,7,10.0
3,хватит это терпеть,2,4.0
3,хеллоу,2,4.0
3,хер,10,12.0
3,хер хер хер,2,4.0
3,херня,2,4.0
3,ходит,2,4.0
3,хорошо,2,4.0
3,хорошо работать,3,6.0
3,хочешь,3,6.0
3,хочу,2,4.0
3,хочу на море,5,8.0
3,хочу чаю,2,4.0
3,хрень какая-то,2,4.0
3,хрю хрю,2,4.0
3,хрю хрю хрю,2,4.0
3,художник,2,4.0
3,цвет,2,4.0
3,цветкова тварь,2,4.0
3,цветок,4,7.0
3,цветок азалия,2,4.0
3,целое маша любовь,2,4.0
3,цск,2,4.0
3,цска,2,4.0
3,цска команда,4,7.0
3,цска команда гандонов,2,4.0
3,чай,2,4.0
3,части,2,4.0
3,часть,3,6.0
3,чашка,2,4.0
3,человек,2,4.0
3,чем больше,2,4.0
3,через 1000 лет,2,4.0
3,что,28,16.0
3,что будет,2,4.0
3,что говорить когда нечего говорить,2,4.0
3,что делать,2,4.0
3,что делать если она пришла,2,4.0
3,что за бред,3,6.0
3,что за х****,2,4.0
3,что завтра,3,6.0
3,что заставило,2,4.0
3,что значит,2,4.0
3,что мы сделаем,2,4.0
3,что нам принесет,2,4.0
3,что происходит,4,7.0
3,что с джоном сноу,2,4.0
3,что такое,5,8.0
3,что там,2,4.0
3,что тебе надо,2,4.0
3,что ты,7,10.0
3,что ты знаешь,2,4.0
3,что ты меня хочешь,3,6.0
3,что ты сказала,2,4.0
3,что ты умеешь,3,6.0
3,что ты хочешь,2,4.0
3,что ты хочешь бездушная машина,2,4.0
3,что это,11,12.0
3,что это было,2,4.0
3,что это стоит,2,4.0
3,что это что,2,4.0
3,что это что это,2,4.0
3,что я,2,4.0
3,что-нибудь,13,13.0
3,что-нибудь посложнее,2,4.0
3,что-то говорить,2,4.0
3,что-то надо говорить,2,4.0
3,что-то но не работает,2,4.0
3,чтобы,3,6.0
3,чтобы было видно,3,6.0
3,чубака,2,4.0
3,чувствуй,3,6.0
3,чудеса,6,9.0
3,чудесно выглядишь,2,4.0
3,чудное,2,4.0
3,ш****,9,11.0
3,ш*****,2,4.0
3,шаланды,2,4.0
3,шаланды полные кефали в одессу костя приводил и все биндюжники вставали когда я вам не скажу за всю одессу вся одесса очень велика,2,4.0
3,шамот,2,4.0
3,шампанское,3,6.0
3,шик,3,6.0
3,шик шик,2,4.0
3,шла саша по шоссе,4,7.0
3,шоколад,2,4.0
3,шоколадное чудо,3,6.0
3,шоколадный,2,4.0
3,шотландия,2,4.0
3,штанишки,2,4.0
3,шурик,2,4.0
3,щука,4,7.0
3,эвисцерация,2,4.0
3,эй,9,11.0
3,экономика,4,7.0
3,экономисты геи,3,6.0
3,экспресс,2,4.0
3,электричество,3,6.0
3,электростанция,2,4.0
3,элита,4,7.0
3,элла,5,8.0
3,эндопротезирование,2,4.0
3,эндопротезирование тазобедренного сустава,2,4.0
3,энергия,2,4.0
3,это,32,18.0
3,это все,7,10.0
3,это должно работать,3,6.0
3,это круто,3,6.0
3,это культ,2,4.0
3,это любит артема,2,4.0
3,это микрофон,3,6.0
3,это мое,3,6.0
3,это наша планета,2,4.0
3,это опасно,2,4.0
3,это очень крутая выставка,2,4.0
3,это просто бардак,2,4.0
3,это психоделика пошли отсюда,2,4.0
3,это сан францис,2,4.0
3,это сан-франциско,3,6.0
3,это сан-франциско город в стиле диско,2,4.0
3,это секта,2,4.0
3,юзя,2,4.0
3,юля,6,9.0
3,юность,5,8.0
3,юра привет,3,6.0
3,юрец огурец,3,6.0
3,юрчик,8,10.0
3,я,62,20.0
3,я аня,2,4.0
3,я вас вижу,2,4.0
3,я вас давно,3,6.0
3,я вас люблю,2,4.0
3,я впечатлён,2,4.0
3,я вызываю себя приди ко мне,2,4.0
3,я вызываю тебя,3,6.0
3,я говорю говорю,2,4.0
3,я знаю,3,6.0
3,я знаю что,2,4.0
3,я знаю что я тупой,2,4.0
3,я и думаю,3,6.0
3,я из лесу вышел был сильный мороз,2,4.0
3,я классная,2,4.0
3,я люблю,26,16.0
3,я люблю андрея,2,4.0
3,я люблю андрюшу,2,4.0
3,я люблю анечку,4,7.0
3,я люблю глеба,4,7.0
3,я люблю орехово,2,4.0
3,я люблю сочи,2,4.0
3,я люблю тебя,14,13.0
3,я могу сказать,2,4.0
3,я мощный,2,4.0
3,я мощный компьютер,2,4.0
3,я на поле с конем,3,6.0
3,я на севере была золото копала,2,4.0
3,я не,3,6.0
3,я не знаю,3,6.0
3,я не знаю что сказать,2,4.0
3,я не понимаю,3,6.0
3,я несу,2,4.0
3,я несу ерунду,6,9.0
3,я несу я,2,4.0
3,я нет,3,6.0
3,я ничего не понимаю,2,4.0
3,я отправила тебе письмо,2,4.0
3,я очень,2,4.0
3,я очень люблю глеба,3,6.0
3,я повсюду,3,6.0
3,я помню,2,4.0
3,я помню чудное,2,4.0
3,я помню чудное мгновенье передо мной явилась ты как мимолетное виденье как гений чистой красоты,2,4.0
3,я понял,3,6.0
3,я понял понял понял понял,2,4.0
3,я поняла,2,4.0
3,я похудела за это время 49,2,4.0
3,я пью только,2,4.0
3,я робот,3,6.0
3,я робот и нет у меня сердца,4,7.0
3,я робот имитация жизни,2,4.0
3,я свободен словно птица в небесах,2,4.0
3,я сегодня,2,4.0
3,я сегодня пришла,3,6.0
3,я сейчас буду говорить,2,4.0
3,я сейчас буду говорить всякую белиберду,2,4.0
3,я сказал,2,4.0
3,я слежу за тобой,3,6.0
3,я смотрю тебе,2,4.0
3,я смотрю тебе понравился микрофон микрофон микрофон,2,4.0
3,я тебя,12,12.0
3,я тебя люблю,21,15.0
3,я убью,3,6.0
3,я уже подумал,2,4.0
3,я уже пришел,3,6.0
3,я хочу,2,4.0
3,я хочу сказать какашка,2,4.0
3,я часть той силы,2,4.0
3,я я майн генерал,2,4.0
3,я я майн генераль,2,4.0
3,я я майн фюрер,2,4.0
3,яйца,3,6.0
3,ямбулатова,3,6.0
3,ясно,10,12.0
3,ясно говоришь,3,6.0
4,1,32,18.0
4,1 1,8,10.0
4,1 1 1 1,2,4.0
4,12 палочек,2,4.0
4,18,4,7.0
4,2,5,8.0
4,20,4,7.0
4,2016 года,2,4.0
4,22,9,11.0
4,222,2,4.0
4,23,2,4.0
4,25,2,4.0
4,3,5,8.0
4,30,2,4.0
4,33 автобус,2,4.0
4,34,2,4.0
4,4,2,4.0
4,40,3,6.0
4,42,8,10.0
4,45,3,6.0
4,48,2,4.0
4,5,3,6.0
4,5 февраля,3,6.0
4,5 февраля алена с днем рождения,4,7.0
4,59 недвижимость,2,4.0
4,6,2,4.0
4,8,4,7.0
4,8 967,3,6.0
4,abb,2,4.0
4,aerosmith,2,4.0
4,aloha,2,4.0
4,amchampionship,2,4.0
4,are you ready,2,4.0
4,arigato,2,4.0
4,bartender,9,11.0
4,carpark,4,7.0
4,coca coca coca cola,2,4.0
4,crazy beach,2,4.0
4,daft punk,2,4.0
4,darina darina darina,2,4.0
4,denis,3,6.0
4,denis днем,2,4.0
4,dimon зря вы не поехали,2,4.0
4,dj огурец,2,4.0
4,dota,6,9.0
4,dota 2,2,4.0
4,drom,2,4.0
4,ebay,3,6.0
4,elena elena,2,4.0
4,english,2,4.0
4,excel,2,4.0
4,excel word,2,4.0
4,excilor,2,4.0
4,friv,2,4.0
4,fruit,2,4.0
4,go кататься на,2,4.0
4,gogoanime,2,4.0
4,gogoanime подписчиков,2,4.0
4,google,4,7.0
4,gps,2,4.0
4,h2o просто,2,4.0
4,hello,14,13.0
4,iphone,2,4.0
4,java,2,4.0
4,mail,10,12.0
4,marcoserv,2,4.0
4,megaseven,2,4.0
4,mimoza,2,4.0
4,moscow city,2,4.0
4,nero,2,4.0
4,ok,3,6.0
4,ok google,10,12.0
4,ok google как развести,2,4.0
4,opel,2,4.0
4,outlook,2,4.0
4,princess,2,4.0
4,qaxqaxa,2,4.0
4,reality нет,2,4.0
4,rodney близок не далек,2,4.0
4,sailor moon,4,7.0
4,sander македонский,2,4.0
4,selena,5,8.0
4,service-policy мне хватает,3,6.0
4,set designer,2,4.0
4,seven эльф,2,4.0
4,skype,8,10.0
4,skype skype skype,2,4.0
4,skype skype skype skype,2,4.0
4,soccer.ru,2,4.0
4,sony,2,4.0
4,spaces,8,10.0
4,spishi.ru что ты приказываешь,2,4.0
4,subway surfers,3,6.0
4,tom,16,14.0
4,twerk twerk twerk,4,7.0
4,uber,6,9.0
4,unc unc,2,4.0
4,understand,2,4.0
4,ups,2,4.0
4,viber,3,6.0
4,way forever,2,4.0
4,webasto,5,8.0
4,white,2,4.0
4,wi-fi,4,7.0
4,wow,5,8.0
4,wysiwyg,3,6.0
4,youtube,7,10.0
4,а,6,9.0
